country,target_iso3,source_year,analysis_scope,n_mentions,n_speeches,n_speakers,mean_concreteness,mean_sentiment
SVN,FIN,2018,reciprocal_asymmetry_candidate,2,1,1,3.2285000000000004,0.056499999947845936
SVN,FIN,2021,reciprocal_asymmetry_candidate,1,1,1,3.141,1.8020000457763672
SWE,FIN,2015,reciprocal_asymmetry_candidate,6,6,6,3.2566666666666664,1.1391666779915492
SWE,FIN,2016,reciprocal_asymmetry_candidate,15,12,11,3.3008,2.5409333149592084
SWE,FIN,2017,reciprocal_asymmetry_candidate,14,10,7,3.2378571428571425,2.9469285947935924
SWE,FIN,2018,reciprocal_asymmetry_candidate,6,5,4,3.2706666666666666,2.3541666865348816
SWE,FIN,2019,reciprocal_asymmetry_candidate,28,17,12,3.2575357142857144,2.3772499901907787
SWE,FIN,2020,reciprocal_asymmetry_candidate,7,7,6,3.2038571428571427,2.3011428458350047
SWE,FIN,2021,reciprocal_asymmetry_candidate,25,24,19,3.20384,1.640880015194416
SWE,FIN,2022,reciprocal_asymmetry_candidate,15,13,11,3.2312000000000003,2.126599987347921
TUR,FIN,2015,reciprocal_asymmetry_candidate,1,1,1,3.437,3.571000099182129
TUR,FIN,2019,reciprocal_asymmetry_candidate,1,1,1,3.286,3.311000108718872
FRA,FJI,2017,external_target_salience,3,2,2,3.372666666666667,2.0396666526794434
FIN,FRO,2017,external_target_salience,1,1,1,3.284,2.499000072479248
FIN,FRO,2019,external_target_salience,1,1,1,3.159,2.63100004196167
GBR,FRO,2019,external_target_salience,2,2,2,3.2779999999999996,1.1910000294446945
SWE,FRO,2017,external_target_salience,1,1,1,3.228,3.4679999351501465
SWE,FRO,2020,external_target_salience,1,1,1,3.421,3.1670000553131104
FRA,GAB,2018,external_target_salience,1,1,1,3.26,0.9850000143051147
ITA,GAB,2017,external_target_salience,1,1,1,3.22,0.21400000154972076
ITA,GAB,2020,external_target_salience,1,1,1,3.183,3.1019999980926514
AUT,GBR,2015,reciprocal_asymmetry_candidate,8,8,7,3.2018750000000002,1.4180000103078783
AUT,GBR,2016,reciprocal_asymmetry_candidate,15,10,10,3.1706,1.602999988477677
AUT,GBR,2017,reciprocal_asymmetry_candidate,14,9,8,3.166857142857143,0.48821429695401874
AUT,GBR,2018,reciprocal_asymmetry_candidate,7,6,5,3.1418571428571425,0.622142855077982
AUT,GBR,2019,reciprocal_asymmetry_candidate,15,10,10,3.1874,1.1474000020573536
AUT,GBR,2020,reciprocal_asymmetry_candidate,3,3,3,3.2070000000000003,4.278666575749715
AUT,GBR,2021,reciprocal_asymmetry_candidate,4,4,4,3.1475,2.063250046223402
AUT,GBR,2022,reciprocal_asymmetry_candidate,8,5,4,3.2131250000000002,2.4966249391436577
BEL,GBR,2015,reciprocal_asymmetry_candidate,26,18,14,3.281615384615385,1.4897692335339694
BEL,GBR,2016,reciprocal_asymmetry_candidate,75,57,21,3.27116,1.4126266593734422
BEL,GBR,2017,reciprocal_asymmetry_candidate,71,35,18,3.2987746478873237,1.6487605580141846
BEL,GBR,2018,reciprocal_asymmetry_candidate,90,55,26,3.2309666666666663,1.7225333323081335
BEL,GBR,2019,reciprocal_asymmetry_candidate,38,18,12,3.2546315789473685,2.0084736853053697
BEL,GBR,2020,reciprocal_asymmetry_candidate,85,44,18,3.3065176470588233,1.783600006548359
BEL,GBR,2021,reciprocal_asymmetry_candidate,133,63,19,3.282954887218045,2.146518793349203
BEL,GBR,2022,reciprocal_asymmetry_candidate,72,36,13,3.266541666666667,1.8941388855326093
BGR,GBR,2015,reciprocal_asymmetry_candidate,4,4,4,3.1675,2.5202500224113464
BGR,GBR,2016,reciprocal_asymmetry_candidate,4,4,4,3.17475,1.5757500231266022
BGR,GBR,2017,reciprocal_asymmetry_candidate,4,4,3,3.13,1.658000037074089
BGR,GBR,2018,reciprocal_asymmetry_candidate,2,2,2,3.168,0.8065000176429749
BGR,GBR,2019,reciprocal_asymmetry_candidate,31,7,6,3.2843548387096773,2.8161290172607667
BGR,GBR,2020,reciprocal_asymmetry_candidate,45,12,8,3.2352666666666665,2.9347999850908915
BIH,GBR,2015,reciprocal_asymmetry_candidate,1,1,1,3.147,0.0020000000949949026
BIH,GBR,2017,reciprocal_asymmetry_candidate,3,2,2,3.16,1.940333366394043
BIH,GBR,2018,reciprocal_asymmetry_candidate,1,1,1,3.266,1.659999966621399
BIH,GBR,2020,reciprocal_asymmetry_candidate,1,1,1,3.203,1.7289999723434448
BIH,GBR,2021,reciprocal_asymmetry_candidate,137,3,1,3.6575182481751822,2.72978109512886
CZE,GBR,2015,reciprocal_asymmetry_candidate,20,13,12,3.2231,1.2968499953858554
CZE,GBR,2016,reciprocal_asymmetry_candidate,50,19,9,3.1894,1.7873200060799719
CZE,GBR,2017,reciprocal_asymmetry_candidate,5,3,3,3.1748,2.9237999856472014
CZE,GBR,2018,reciprocal_asymmetry_candidate,13,8,6,3.2383076923076923,2.871923074269524
CZE,GBR,2019,reciprocal_asymmetry_candidate,32,13,8,3.21996875,1.8529375050638919
CZE,GBR,2020,reciprocal_asymmetry_candidate,8,4,4,3.223375,3.171000065281987
CZE,GBR,2021,reciprocal_asymmetry_candidate,1,1,1,3.295,3.2739999294281006
CZE,GBR,2022,reciprocal_asymmetry_candidate,5,5,5,3.1757999999999997,1.0581999890506268
ESP,GBR,2015,reciprocal_asymmetry_candidate,3,3,2,3.1809999999999996,1.746999979019165
ESP,GBR,2016,reciprocal_asymmetry_candidate,7,3,3,3.192285714285714,1.924857156617301
ESP,GBR,2017,reciprocal_asymmetry_candidate,6,6,5,3.264666666666667,1.8498333816727002
ESP,GBR,2018,reciprocal_asymmetry_candidate,10,9,6,3.2558,1.6754000023007394
ESP,GBR,2020,reciprocal_asymmetry_candidate,9,9,6,3.2297777777777776,1.8127777833077643
ESP,GBR,2021,reciprocal_asymmetry_candidate,3,3,3,3.276,2.483000007768472
ESP,GBR,2022,reciprocal_asymmetry_candidate,1,1,1,3.275,0.18299999833106995
EST,GBR,2015,reciprocal_asymmetry_candidate,18,9,6,3.1982222222222223,2.2579999930328793
EST,GBR,2016,reciprocal_asymmetry_candidate,12,11,9,3.205083333333333,1.354333322495222
EST,GBR,2017,reciprocal_asymmetry_candidate,15,11,6,3.1774666666666667,1.105133308734124
EST,GBR,2018,reciprocal_asymmetry_candidate,16,12,11,3.1945625,1.5601875183638185
EST,GBR,2019,reciprocal_asymmetry_candidate,26,10,5,3.2415,2.1784615493737736
EST,GBR,2021,reciprocal_asymmetry_candidate,1,1,1,3.1,2.2119998931884766
EST,GBR,2022,reciprocal_asymmetry_candidate,17,9,5,3.1986470588235294,1.9190588510211777
FIN,GBR,2015,reciprocal_asymmetry_candidate,4,3,3,3.14875,1.418249987065792
FIN,GBR,2016,reciprocal_asymmetry_candidate,7,7,7,3.214714285714286,1.54300000837871
FIN,GBR,2017,reciprocal_asymmetry_candidate,4,3,3,3.1305,2.752000041306019
FIN,GBR,2018,reciprocal_asymmetry_candidate,6,6,4,3.145,1.1708333442608516
FIN,GBR,2019,reciprocal_asymmetry_candidate,25,9,8,3.18416,2.439440014362335
FIN,GBR,2020,reciprocal_asymmetry_candidate,18,9,8,3.2026666666666666,2.3542222330967584
FIN,GBR,2021,reciprocal_asymmetry_candidate,1,1,1,3.153,0.925000011920929
FRA,GBR,2017,reciprocal_asymmetry_candidate,12,9,8,3.202833333333333,1.5685833462824423
FRA,GBR,2018,reciprocal_asymmetry_candidate,100,58,30,3.2547300000000003,1.5042100129649043
FRA,GBR,2019,reciprocal_asymmetry_candidate,8,7,7,3.269875,1.9871250428259373
FRA,GBR,2020,reciprocal_asymmetry_candidate,18,12,10,3.2967222222222223,1.2770555451926258
FRA,GBR,2021,reciprocal_asymmetry_candidate,61,32,16,3.262983606557377,1.3481475398188731
FRA,GBR,2022,reciprocal_asymmetry_candidate,9,6,5,3.2884444444444445,1.654000024828646
GRC,GBR,2015,reciprocal_asymmetry_candidate,13,13,12,3.2106923076923075,1.660923067193765
GRC,GBR,2016,reciprocal_asymmetry_candidate,27,16,11,3.198259259259259,0.9584814766766848
GRC,GBR,2017,reciprocal_asymmetry_candidate,6,5,5,3.202166666666667,0.9484999924898148
GRC,GBR,2019,reciprocal_asymmetry_candidate,11,11,11,3.216727272727273,1.353090913458304
GRC,GBR,2020,reciprocal_asymmetry_candidate,30,16,10,3.2026,1.6032333319385847
GRC,GBR,2021,reciprocal_asymmetry_candidate,24,18,14,3.2332916666666667,1.8532500012467306
GRC,GBR,2022,reciprocal_asymmetry_candidate,1,1,1,3.207,0.9100000262260437
HRV,GBR,2015,reciprocal_asymmetry_candidate,5,5,3,3.1922,2.2587999805808066
HRV,GBR,2016,reciprocal_asymmetry_candidate,8,5,4,3.2098750000000003,1.4611250180751085
HRV,GBR,2017,reciprocal_asymmetry_candidate,25,14,7,3.19496,1.9192800110578536
HRV,GBR,2018,reciprocal_asymmetry_candidate,6,6,6,3.166,2.8571666876475015
HRV,GBR,2019,reciprocal_asymmetry_candidate,67,18,13,3.280970149253731,2.699835823070425
HRV,GBR,2020,reciprocal_asymmetry_candidate,75,10,9,3.3152666666666666,2.977440001964569
HRV,GBR,2021,reciprocal_asymmetry_candidate,25,11,5,3.17712,2.9875600147247314
HRV,GBR,2022,reciprocal_asymmetry_candidate,1,1,1,3.231,2.447000026702881
HUN,GBR,2015,reciprocal_asymmetry_candidate,41,28,22,3.2096341463414633,1.596707308437766
HUN,GBR,2016,reciprocal_asymmetry_candidate,18,13,11,3.2038333333333333,2.3064999878406525
HUN,GBR,2017,reciprocal_asymmetry_candidate,9,7,6,3.171666666666667,1.5403333091073566
HUN,GBR,2018,reciprocal_asymmetry_candidate,18,15,14,3.2166111111111113,1.6517222329146333
HUN,GBR,2019,reciprocal_asymmetry_candidate,42,18,16,3.216761904761905,2.321547611483506
HUN,GBR,2020,reciprocal_asymmetry_candidate,44,10,9,3.2534772727272725,2.9040227166631003
HUN,GBR,2021,reciprocal_asymmetry_candidate,1,1,1,3.2,3.872999906539917
ISL,GBR,2015,reciprocal_asymmetry_candidate,6,4,4,3.1494999999999997,2.8386666427055993
ISL,GBR,2016,reciprocal_asymmetry_candidate,3,2,2,3.161,0.8826666673024496
ISL,GBR,2017,reciprocal_asymmetry_candidate,12,6,6,3.2143333333333337,0.9112499964733919
ISL,GBR,2018,reciprocal_asymmetry_candidate,4,4,4,3.188,2.1562500298023224
ISL,GBR,2019,reciprocal_asymmetry_candidate,11,8,7,3.191272727272727,1.3923636475069956
ISL,GBR,2020,reciprocal_asymmetry_candidate,3,3,3,3.2603333333333335,2.3770000537236533
ISL,GBR,2021,reciprocal_asymmetry_candidate,6,6,4,3.202833333333333,2.456666645904382
ISL,GBR,2022,reciprocal_asymmetry_candidate,32,17,7,3.17796875,1.9164687697775662
ITA,GBR,2013,reciprocal_asymmetry_candidate,8,7,7,3.2325,0.7173750053625554
ITA,GBR,2014,reciprocal_asymmetry_candidate,15,15,14,3.1855333333333333,1.3745333274205527
ITA,GBR,2015,reciprocal_asymmetry_candidate,22,13,12,3.200454545454545,1.9437727250836112
ITA,GBR,2017,reciprocal_asymmetry_candidate,35,20,20,3.213857142857143,2.1490000039339066
ITA,GBR,2019,reciprocal_asymmetry_candidate,17,7,7,3.2348823529411765,2.566352943287176
ITA,GBR,2020,reciprocal_asymmetry_candidate,4,4,4,3.19425,0.982000008225441
ITA,GBR,2021,reciprocal_asymmetry_candidate,2,2,2,3.167,2.756999969482422
LVA,GBR,2015,reciprocal_asymmetry_candidate,1,1,1,3.214,3.296999931335449
LVA,GBR,2016,reciprocal_asymmetry_candidate,6,4,4,3.2111666666666667,1.5563333481550217
LVA,GBR,2017,reciprocal_asymmetry_candidate,26,7,6,3.2369615384615384,1.9222692248339837
LVA,GBR,2018,reciprocal_asymmetry_candidate,12,8,8,3.3033333333333332,1.7525000162422657
LVA,GBR,2019,reciprocal_asymmetry_candidate,6,4,3,3.2551666666666663,2.0474999944368997
LVA,GBR,2020,reciprocal_asymmetry_candidate,6,4,4,3.202666666666667,2.028333326180776
LVA,GBR,2021,reciprocal_asymmetry_candidate,5,5,5,3.2426000000000004,2.2252000331878663
LVA,GBR,2022,reciprocal_asymmetry_candidate,5,4,4,3.2670000000000003,1.7920000404119492
NLD,GBR,2015,reciprocal_asymmetry_candidate,45,25,18,3.2528888888888887,2.29171111823784
NLD,GBR,2016,reciprocal_asymmetry_candidate,88,46,28,3.276181818181818,2.170272723178972
NLD,GBR,2017,reciprocal_asymmetry_candidate,39,27,17,3.305923076923077,2.2863333486080264
NLD,GBR,2018,reciprocal_asymmetry_candidate,29,22,17,3.2501724137931034,1.9134482654004261
NLD,GBR,2019,reciprocal_asymmetry_candidate,111,51,21,3.2761711711711716,1.995198208893238
NLD,GBR,2020,reciprocal_asymmetry_candidate,276,72,15,3.237981884057971,1.8066702816075226
NLD,GBR,2021,reciprocal_asymmetry_candidate,22,17,12,3.2525454545454546,2.1544545496051963
NLD,GBR,2022,reciprocal_asymmetry_candidate,20,18,9,3.2724,2.201950006186962
NOR,GBR,2015,reciprocal_asymmetry_candidate,48,32,25,3.2233541666666667,2.220979142623643
NOR,GBR,2016,reciprocal_asymmetry_candidate,54,42,29,3.234351851851852,2.191481492585606
NOR,GBR,2017,reciprocal_asymmetry_candidate,41,26,21,3.2550975609756096,1.9941707369757862
NOR,GBR,2018,reciprocal_asymmetry_candidate,12,11,10,3.18925,2.1504999957978725
NOR,GBR,2019,reciprocal_asymmetry_candidate,13,11,10,3.2325384615384616,1.651923078757066
NOR,GBR,2020,reciprocal_asymmetry_candidate,11,10,9,3.224636363636364,2.0214545564218
NOR,GBR,2021,reciprocal_asymmetry_candidate,3,3,2,3.206,0.21033333241939545
NOR,GBR,2022,reciprocal_asymmetry_candidate,2,2,2,3.1310000000000002,1.7135000228881836
POL,GBR,2016,reciprocal_asymmetry_candidate,104,48,31,3.2057115384615384,2.1034423017520636
POL,GBR,2017,reciprocal_asymmetry_candidate,28,17,16,3.2079285714285715,2.351178572779255
POL,GBR,2018,reciprocal_asymmetry_candidate,16,4,4,3.2198125,2.387437457451597
POL,GBR,2019,reciprocal_asymmetry_candidate,114,23,18,3.263824561403509,3.0000350772027384
POL,GBR,2020,reciprocal_asymmetry_candidate,37,12,9,3.2949189189189187,2.666270274165514
POL,GBR,2021,reciprocal_asymmetry_candidate,5,5,5,3.2910000000000004,1.6796000003814697
POL,GBR,2022,reciprocal_asymmetry_candidate,10,6,4,3.3438000000000003,2.282800020650029
PRT,GBR,2015,reciprocal_asymmetry_candidate,7,4,3,3.178857142857143,2.5710000417062213
PRT,GBR,2016,reciprocal_asymmetry_candidate,24,15,10,3.2548333333333335,2.2122499708396695
PRT,GBR,2017,reciprocal_asymmetry_candidate,27,5,5,3.2804814814814818,1.8762222191801778
PRT,GBR,2018,reciprocal_asymmetry_candidate,24,15,8,3.192,1.3012916649846982
PRT,GBR,2019,reciprocal_asymmetry_candidate,9,4,3,3.2652222222222225,2.4572222613626056
PRT,GBR,2020,reciprocal_asymmetry_candidate,7,6,6,3.184142857142857,2.5514286203043803
PRT,GBR,2021,reciprocal_asymmetry_candidate,4,3,3,3.266,2.113500026986003
PRT,GBR,2022,reciprocal_asymmetry_candidate,5,4,4,3.1513999999999998,0.7810000121593476
SRB,GBR,2016,reciprocal_asymmetry_candidate,3,2,2,3.2406666666666673,2.2176666259765625
SRB,GBR,2017,reciprocal_asymmetry_candidate,2,2,2,3.1875,1.441500011831522
SRB,GBR,2018,reciprocal_asymmetry_candidate,1,1,1,3.22,4.179999828338623
SRB,GBR,2019,reciprocal_asymmetry_candidate,4,4,4,3.1905,1.3647500164806843
SRB,GBR,2020,reciprocal_asymmetry_candidate,2,2,2,3.1715,1.9749999642372131
SRB,GBR,2021,reciprocal_asymmetry_candidate,2,2,2,3.159,1.0575000457465649
SVN,GBR,2015,reciprocal_asymmetry_candidate,11,8,7,3.1965454545454546,1.9213636260141025
SVN,GBR,2016,reciprocal_asymmetry_candidate,18,13,12,3.1925000000000003,1.1867777680357297
SVN,GBR,2017,reciprocal_asymmetry_candidate,14,12,6,3.227642857142857,1.5349285687719072
SVN,GBR,2018,reciprocal_asymmetry_candidate,6,6,5,3.2035,1.2368333016832669
SVN,GBR,2019,reciprocal_asymmetry_candidate,20,10,8,3.2333,2.592250011488795
SVN,GBR,2020,reciprocal_asymmetry_candidate,1,1,1,3.161,0.9639999866485596
SVN,GBR,2021,reciprocal_asymmetry_candidate,20,11,9,3.26055,2.661899986863136
SWE,GBR,2015,reciprocal_asymmetry_candidate,9,5,3,3.2426666666666666,2.0131111211246915
SWE,GBR,2016,reciprocal_asymmetry_candidate,45,23,13,3.1864222222222223,2.617133313583003
SWE,GBR,2017,reciprocal_asymmetry_candidate,18,13,12,3.1462222222222223,2.181000008351273
SWE,GBR,2018,reciprocal_asymmetry_candidate,13,11,7,3.233846153846154,2.0413076899086056
SWE,GBR,2019,reciprocal_asymmetry_candidate,5,4,4,3.2116,1.9126000165939332
SWE,GBR,2020,reciprocal_asymmetry_candidate,22,10,7,3.1747272727272726,2.539590922268954
SWE,GBR,2021,reciprocal_asymmetry_candidate,6,5,5,3.2319999999999998,1.4484999949733417
SWE,GBR,2022,reciprocal_asymmetry_candidate,5,3,3,3.2634,3.2325999259948732
TUR,GBR,2015,reciprocal_asymmetry_candidate,2,2,2,3.121,2.7335000038146973
TUR,GBR,2016,reciprocal_asymmetry_candidate,8,6,6,3.184,1.697125008329749
TUR,GBR,2017,reciprocal_asymmetry_candidate,2,2,2,3.226,2.681500017642975
TUR,GBR,2018,reciprocal_asymmetry_candidate,1,1,1,3.2,1.6490000486373901
TUR,GBR,2019,reciprocal_asymmetry_candidate,5,4,4,3.2298,1.5328000128269195
TUR,GBR,2020,reciprocal_asymmetry_candidate,5,4,4,3.2158,1.3908000230789184
TUR,GBR,2021,reciprocal_asymmetry_candidate,1,1,1,3.245,0.6710000038146973
TUR,GBR,2022,reciprocal_asymmetry_candidate,4,4,4,3.27175,1.5727499723434448
UKR,GBR,2016,reciprocal_asymmetry_candidate,2,2,2,3.2645,3.1320000886917114
UKR,GBR,2017,reciprocal_asymmetry_candidate,4,2,2,3.2565,1.1439999639987946
UKR,GBR,2018,reciprocal_asymmetry_candidate,3,3,3,3.2259999999999995,3.6953333616256714
UKR,GBR,2019,reciprocal_asymmetry_candidate,1,1,1,3.2,0.2630000114440918
UKR,GBR,2020,reciprocal_asymmetry_candidate,2,1,1,3.105,5.01200008392334
UKR,GBR,2022,reciprocal_asymmetry_candidate,1,1,1,3.2,4.480000019073486
AUT,GEO,2015,external_target_salience,1,1,1,3.204,0.20600000023841858
AUT,GEO,2016,external_target_salience,2,2,2,3.237,1.6409999877214432
AUT,GEO,2021,external_target_salience,1,1,1,3.164,2.6510000228881836
AUT,GEO,2022,external_target_salience,2,1,1,3.2285000000000004,2.790000081062317
BEL,GEO,2015,external_target_salience,3,3,2,3.2296666666666667,2.522333304087321
BEL,GEO,2016,external_target_salience,4,4,4,3.23325,1.4569999873638153
BEL,GEO,2017,external_target_salience,15,6,5,3.2669333333333332,3.285999965667725
BEL,GEO,2018,external_target_salience,2,2,1,3.2655,2.5100000500679016
BEL,GEO,2020,external_target_salience,3,2,2,3.236,1.54666668176651
BEL,GEO,2022,external_target_salience,6,5,5,3.2531666666666665,2.9139999945958457
CZE,GEO,2016,external_target_salience,3,2,1,3.2413333333333334,3.0256667137145996
CZE,GEO,2018,external_target_salience,2,2,2,3.21,1.07249996624887
ESP,GEO,2022,external_target_salience,2,2,1,3.194,4.053499937057495
EST,GEO,2015,external_target_salience,9,4,3,3.2142222222222223,3.025000015894572
EST,GEO,2016,external_target_salience,3,2,1,3.2883333333333336,2.9146665732065835
EST,GEO,2018,external_target_salience,5,5,3,3.1878,2.065600037574768
EST,GEO,2019,external_target_salience,2,2,2,3.2085,0.1684999968856573
EST,GEO,2021,external_target_salience,1,1,1,3.23,2.877000093460083
FIN,GEO,2016,external_target_salience,1,1,1,3.282,4.294000148773193
FIN,GEO,2017,external_target_salience,1,1,1,3.183,3.0250000953674316
FRA,GEO,2018,external_target_salience,4,4,3,3.2415,2.0985000133514404
FRA,GEO,2019,external_target_salience,6,6,5,3.199333333333333,1.0756666747232277
FRA,GEO,2020,external_target_salience,2,2,1,3.2359999999999998,0.6620000004768372
FRA,GEO,2021,external_target_salience,2,2,2,3.1995,1.5539999604225159
FRA,GEO,2022,external_target_salience,2,2,2,3.2285000000000004,0.9745000079274178
GRC,GEO,2015,external_target_salience,2,2,2,3.2965,2.4409999549388885
GRC,GEO,2016,external_target_salience,2,2,2,3.252,3.284999966621399
GRC,GEO,2019,external_target_salience,1,1,1,3.214,0.3100000023841858
GRC,GEO,2020,external_target_salience,3,2,2,3.2163333333333335,2.0693332751592
HRV,GEO,2018,external_target_salience,1,1,1,3.117,3.2239999771118164
HRV,GEO,2019,external_target_salience,1,1,1,3.21,1.6619999408721924
HRV,GEO,2021,external_target_salience,1,1,1,3.2,3.440000057220459
HUN,GEO,2016,external_target_salience,1,1,1,3.296,0.23999999463558197
HUN,GEO,2017,external_target_salience,1,1,1,3.215,0.2709999978542328
HUN,GEO,2019,external_target_salience,1,1,1,3.335,5.228000164031982
HUN,GEO,2020,external_target_salience,1,1,1,3.173,4.748000144958496
HUN,GEO,2021,external_target_salience,1,1,1,3.173,2.8450000286102295
ISL,GEO,2017,external_target_salience,3,2,2,3.3046666666666673,3.81933323542277
ISL,GEO,2020,external_target_salience,2,2,2,3.2215,0.9245000034570694
ISL,GEO,2021,external_target_salience,11,7,2,3.253181818181818,1.3641818328337236
ITA,GEO,2015,external_target_salience,1,1,1,3.162,2.8589999675750732
LVA,GEO,2016,external_target_salience,1,1,1,3.162,3.5969998836517334
LVA,GEO,2018,external_target_salience,2,2,2,3.156,0.31699999421834946
LVA,GEO,2022,external_target_salience,1,1,1,3.236,2.937000036239624
NLD,GEO,2015,external_target_salience,6,5,3,3.2351666666666667,2.464833294351896
NLD,GEO,2016,external_target_salience,5,5,5,3.2432000000000003,2.0632000148296354
NLD,GEO,2017,external_target_salience,1,1,1,3.456,2.9030001163482666
NOR,GEO,2015,external_target_salience,3,2,2,3.238,1.4399999976158142
POL,GEO,2015,external_target_salience,1,1,1,3.219,2.8420000076293945
POL,GEO,2016,external_target_salience,1,1,1,3.216,2.4019999504089355
POL,GEO,2017,external_target_salience,12,11,10,3.2300833333333334,2.6720833430687585
POL,GEO,2019,external_target_salience,1,1,1,3.2,3.5769999027252197
POL,GEO,2021,external_target_salience,4,4,4,3.257,2.1740000136196613
POL,GEO,2022,external_target_salience,1,1,1,3.163,4.945000171661377
PRT,GEO,2022,external_target_salience,1,1,1,3.126,3.4079999923706055
SVN,GEO,2016,external_target_salience,2,2,2,3.3245,2.5179999470710754
SVN,GEO,2019,external_target_salience,1,1,1,3.247,2.9130001068115234
SVN,GEO,2021,external_target_salience,1,1,1,3.221,0.7889999747276306
SWE,GEO,2016,external_target_salience,3,2,2,3.215666666666667,1.2850000063578289
SWE,GEO,2017,external_target_salience,6,3,2,3.2935,1.2863333374261856
SWE,GEO,2018,external_target_salience,8,4,3,3.299875,2.826375000178814
SWE,GEO,2019,external_target_salience,2,2,2,3.233,1.8960000276565552
SWE,GEO,2020,external_target_salience,2,2,2,3.2655,0.7480000257492065
SWE,GEO,2021,external_target_salience,11,5,4,3.2412727272727277,0.8447272730144587
SWE,GEO,2022,external_target_salience,4,2,2,3.243,1.412750005722046
TUR,GEO,2015,external_target_salience,3,2,2,3.2716666666666665,0.4726666659116745
TUR,GEO,2016,external_target_salience,4,3,3,3.254,1.394749954342842
TUR,GEO,2017,external_target_salience,3,3,3,3.2463333333333337,0.19466666194299856
TUR,GEO,2018,external_target_salience,2,2,1,3.2415000000000003,0.8739999830722809
